vin,back_legroom,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom,fuel_tank_volume,fuel_type,height,highway_fuel_economy,horsepower,interior_color,is_new,latitude,length,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase,width,year,price
KM8J3CA47LU208691,38.2 in,SUV / Crossover,Stamford,22,213,6902,2000,I4,WHITE CREAM,TRUE,41.5 in,16.4 gal,Gasoline,65 in,25,161,Gray,TRUE,41.0473,176.4 in,09-02-20,WHITE,-73.5286,Hyundai,5 seats,16,Tucson,"161 hp @ 6,200 RPM",0,4.258064516,"150 lb-ft @ 4,700 RPM",A,Automatic,AWD,105.1 in,72.8 in,2020,28240
JN1CV6FE4EM901945,27.2 in,Convertible,Bohemia,18,12,11716,3700,V6,Black Obsidian,TRUE,43.9 in,20 gal,Gasoline,55 in,26,325,graphite,FALSE,40.7589,183.3 in,28-08-20,BLACK,-73.1055,INFINITI,4 seats,28706,Q60,"325 hp @ 7,000 RPM",108,3.647058824,"267 lb-ft @ 5,200 RPM",A,7-Speed Automatic,RWD,112.2 in,72.9 in,2014,24542
1GTU9FED3KZ426608,43.4 in,Pickup Truck,Michigan Center,15,22,49203,6200,V8,Black,FALSE,44.5 in,24 gal,Gasoline,75.5 in,21,420,None,FALSE,42.2388,231.7 in,18-08-20,BLACK,-84.3466,GMC,5 seats,16998,Sierra 1500,"277 hp @ 3,750 RPM",1916,4.098039216,"460 lb-ft @ 1,500 RPM",A,8-Speed Automatic,4WD,147.4 in,81.2 in,2019,54900
5N1AR2MM1GC650530,41.7 in,SUV / Crossover,Teterboro,19,20,7608,3500,V6,Black,FALSE,42.3 in,19.5 gal,Gasoline,70.2 in,26,260,Black,FALSE,40.8528,197.2 in,20-08-20,BLACK,-74.0677,Nissan,7 seats,47804,Pathfinder,"260 hp @ 6,400 RPM",2275,4.343283582,"240 lb-ft @ 4,400 RPM",CVT,Continuously Variable Transmission,4WD,114.2 in,77.2 in,2016,17999
JTEBU14R48K011185,34.6 in,SUV / Crossover,Little Ferry,16,52,7643,4000,V6,Silver,FALSE,41.8 in,23 gal,Gasoline,71.3 in,20,236,Gray,FALSE,40.8558,189.2 in,19-07-20,SILVER,-74.0493,Toyota,5 seats,172289,4Runner,"236 hp @ 5,200 RPM",4030,3.577777778,"266 lb-ft @ 4,000 RPM",A,5-Speed Automatic,4WD,109.8 in,75.2 in,2008,6999
JTDZN3EU7D3221931,,Sedan,East Hartford,,8,6108,,I4 Hybrid,None,TRUE,,,Hybrid,,,,None,FALSE,41.7696,,01-09-20,UNKNOWN,-72.6545,Toyota,,78163,Prius v,,12,4.377777778,,CVT,Continuously Variable Transmission,,,,2013,12993
3FA6P0HD4LR255127,38.3 in,Sedan,Holly,23,28,48442,2500,I4,Agate Black Metallic,TRUE,44.3 in,16.5 gal,Gasoline,58.1 in,34,175,Black (Ebony),TRUE,42.7851,191.7 in,12-08-20,BLACK,-83.5479,Ford,5 seats,,Fusion,"181 hp @ 6,000 RPM",0,4.142857143,"185 lb-ft @ 4,320 RPM",A,Automatic,FWD,112.2 in,83.5 in,2020,17963
YV4A22PK2K1502116,37 in,SUV / Crossover,Huntington,19,427,11743,2000,I4,Black,TRUE,40.9 in,18.8 gal,Gasoline,69.9 in,26,316,Black (CHARCOAL LEATHE),TRUE,40.8286,194.9 in,10-07-19,BLACK,-73.4281,Volvo,7 seats,18,XC90,"316 hp @ 5,700 RPM",0,4.153846154,"295 lb-ft @ 2,200 RPM",A,Automatic,AWD,117.5 in,84.3 in,2019,47000
5XXGV4L24KG340810,35.6 in,Sedan,East Meadow,21,398,11554,2000,I4,Ebony Black,TRUE,45.5 in,18.5 gal,Gasoline,57.7 in,30,245,Black,TRUE,40.7604,191.1 in,08-08-19,BLACK,-73.5319,Kia,5 seats,47,Optima,"245 hp @ 6,000 RPM",0,3.555555556,"260 lb-ft @ 1,350 RPM",A,6-Speed Automatic,FWD,110.4 in,73.2 in,2019,28500
JN1CV7AR2HM681841,35.1 in,Sedan,Great Neck,22,40,11023,2000,I4,Gray,FALSE,44.5 in,20 gal,Gasoline,57.2 in,28,208,Black,FALSE,40.8034,188.3 in,31-07-20,GRAY,-73.7358,INFINITI,5 seats,37276,Q50,"208 hp @ 5,500 RPM",437,3,,A,Automatic,AWD,112.2 in,71.8 in,2017,21766
1G1AK52F957563455,33.7 in,Sedan,Little Ferry,21,13,7643,2200,I4,Silver,FALSE,41.8 in,13 gal,Gasoline,57.1 in,29,145,Gray,FALSE,40.8558,180.3 in,27-08-20,SILVER,-74.0493,Chevrolet,5 seats,163240,Cobalt,"145 hp @ 5,600 RPM",0,3.577777778,"150 lb-ft @ 4,000 RPM",A,4-Speed Automatic,FWD,103.3 in,67.9 in,2005,2499
2C4RC1BG0HR527794,39 in,Minivan,Bronx,18,19,10466,3600,V6,Brilliant Black Crystal Pearlcoat,FALSE,41.1 in,19 gal,Gasoline,69.9 in,28,287,Black/Alloy,FALSE,40.8845,203.6 in,21-08-20,BLACK,-73.8328,Chrysler,8 seats,41266,Pacifica,"287 hp @ 6,400 RPM",4151,3.419753086,"262 lb-ft @ 4,000 RPM",A,Automatic,FWD,121.6 in,90.4 in,2017,16950
3KPF34AD4LE257247,35.7 in,Sedan,Bohemia,29,53,11716,2000,I4,Clear White,TRUE,42.2 in,14 gal,Gasoline,56.5 in,40,147,Black,TRUE,40.7589,182.7 in,18-07-20,WHITE,-73.1055,Kia,5 seats,52,Forte,"147 hp @ 6,200 RPM",0,3.647058824,"132 lb-ft @ 4,500 RPM",A,Automatic,FWD,106.3 in,70.9 in,2020,20090
5NPEJ4J28LH013788,34.8 in,Sedan,Stamford,27,256,6902,,I4,GLOWING YELLOW,TRUE,46.1 in,15.9 gal,Gasoline,56.9 in,36,,Black,TRUE,41.0473,192.9 in,28-12-19,YELLOW,-73.5286,Hyundai,5 seats,18,Sonata,,0,4.258064516,,A,Automatic,,111.8 in,73.2 in,2020,28710
2LMPJ8K91LBL27886,39.6 in,SUV / Crossover,Wayne,20,21,7470,2000,I4,Magnetic Gray,TRUE,42.8 in,18.5 gal,Gasoline,66.2 in,25,250,Black (Ebony),TRUE,40.9086,190 in,19-08-20,GRAY,-74.2609,Lincoln,5 seats,15,Nautilus,"335 hp @ 5,500 RPM",0,4.75,"380 lb-ft @ 3,250 RPM",A,8-Speed Automatic,AWD,112.2 in,86.1 in,2020,50041
5UXWX9C54G0D66475,36.5 in,SUV / Crossover,West Nyack,21,378,10994,2000,I4,Deep Sea Blue Metallic,TRUE,39.9 in,17.7 gal,Gasoline,66.1 in,28,240,None,FALSE,41.0912,183.8 in,28-08-19,BLUE,-73.9504,BMW,5 seats,49380,X3,"240 hp @ 5,000 RPM",1644,3.631578947,"260 lb-ft @ 4,800 RPM",A,Automatic,AWD,110.6 in,82.2 in,2016,20776
JA4AD3A35KZ003505,,SUV / Crossover,Green Brook,,532,8812,,I4,Red,TRUE,,,Gasoline,,,,Black,TRUE,40.6044,,27-03-19,RED,-74.4741,Mitsubishi,,15,Outlander,,0,3.644444444,,CVT,Continuously Variable Transmission,,,,2019,18973
JN8AZ1MU2AW013686,36.3 in,SUV / Crossover,Patchogue,18,327,11772,3500,V6,GRAY,FALSE,43.6 in,21.7 gal,Gasoline,67 in,23,265,None,FALSE,40.7827,188.5 in,18-10-19,GRAY,-73.0085,Nissan,5 seats,107006,Murano,"265 hp @ 6,000 RPM",1075,4.166666667,"248 lb-ft @ 4,400 RPM",CVT,Continuously Variable Transmission,FWD,111.2 in,74.1 in,2010,6495
5FNYF6H61KB020226,38.4 in,SUV / Crossover,Linden,19,6,7036,3500,V6,Steel Sapphire Metallic,FALSE,40.9 in,19.5 gal,Gasoline,70.6 in,26,280,Gray,FALSE,40.6311,196.5 in,03-09-20,UNKNOWN,-74.2404,Honda,7 seats,6334,Pilot,"280 hp @ 6,000 RPM",0,4.131578947,"262 lb-ft @ 4,700 RPM",A,Automatic,AWD,111 in,78.6 in,2019,34900
1HGCM56354A140224,36.8 in,Sedan,West Hartford,21,16,6110,2400,I4,Gold,FALSE,42.6 in,17 gal,Gasoline,57.1 in,31,160,White (Ivory),FALSE,41.7359,189.5 in,24-08-20,GOLD,-72.722,Honda,5 seats,127703,Accord,"160 hp @ 5,500 RPM",604,4.764705882,"161 lb-ft @ 4,500 RPM",A,Automatic,FWD,107.9 in,71.5 in,2004,4450
3C6UR5DL3LG230325,40.2 in,Pickup Truck,East Hartford,,20,6108,6700,I6 Diesel,Granite Crystal Metallic Clearcoat,TRUE,40.9 in,32 gal,Diesel,80.2 in,,370,Black,TRUE,41.7696,238.8 in,20-08-20,GRAY,-72.6545,RAM,6 seats,0,2500,"370 hp @ 2,800 RPM",0,4.377777778,"850 lb-ft @ 1,700 RPM",A,Automatic,4WD,149 in,83.5 in,2020,58921
5XYZUDLB2EG216126,39.4 in,SUV / Crossover,Stamford,19,4,6902,2400,I4,Moonstone Silver,TRUE,41.3 in,17.4 gal,Gasoline,66.1 in,25,190,Gray,FALSE,41.0473,184.6 in,05-09-20,SILVER,-73.5286,Hyundai,5 seats,81192,Santa Fe Sport,"190 hp @ 6,300 RPM",394,4.258064516,"181 lb-ft @ 4,250 RPM",A,Automatic,AWD,106.3 in,74 in,2014,12991
KM8J3CAL0LU265189,38.2 in,SUV / Crossover,West Nyack,21,55,10994,2400,I4,BLACK,TRUE,41.5 in,16.4 gal,Gasoline,65 in,26,181,None,TRUE,41.0912,176.4 in,16-07-20,BLACK,-73.9504,Hyundai,5 seats,10,Tucson,"181 hp @ 6,000 RPM",0,3.631578947,"175 lb-ft @ 4,000 RPM",A,6-Speed Automatic,AWD,105.1 in,72.8 in,2020,27555
1C4RJFBG1LC434609,38.6 in,SUV / Crossover,East Hartford,18,34,6108,3600,V6,Diamond Black Crystal Pearlcoat,TRUE,40.3 in,24.6 gal,Gasoline,69.3 in,25,295,Black,TRUE,41.7696,189.8 in,06-08-20,BLACK,-72.6545,Jeep,5 seats,13,Grand Cherokee,"360 hp @ 5,150 RPM",0,4.377777778,"390 lb-ft @ 4,250 RPM",A,Automatic,4WD,114.7 in,84.8 in,2020,39115
JF1VA2R61K9821196,35.4 in,Sedan,East Hartford,17,12,6108,2500,H4,Crystal White Pearl,TRUE,43.3 in,15.9 gal,Gasoline,58.1 in,22,310,Black/Carbon Black,FALSE,41.7696,180.9 in,28-08-20,WHITE,-72.6545,Subaru,5 seats,11048,WRX STI,"310 hp @ 6,000 RPM",482,4.377777778,"290 lb-ft @ 4,000 RPM",M,Manual,AWD,104.3 in,79.5 in,2019,35443
1FADP3L94DL229784,33.4 in,Hatchback,Little Ferry,23,6,7643,2000,I4,White,FALSE,43.1 in,12.1 gal,Gasoline,57.7 in,32,252,Black,FALSE,40.8558,171.7 in,03-09-20,WHITE,-74.0493,Ford,5 seats,121749,Focus,"252 hp @ 5,500 RPM",2085,3.577777778,"270 lb-ft @ 2,500 RPM",M,6-Speed Manual,FWD,104.3 in,71.8 in,2013,9999
3GNAXSEV1JS595247,39.7 in,SUV / Crossover,Bohemia,,64,11716,1500,I4,Silver Ice Metallic,TRUE,40.9 in,15.6 gal,Gasoline,65.4 in,,170,jet black,FALSE,40.7589,183.1 in,07-07-20,SILVER,-73.1055,Chevrolet,5 seats,41092,Equinox,,30,3.647058824,,A,6-Speed Automatic Overdrive,4WD,107.3 in,72.6 in,2018,18403
YV4102RL6M1685681,38 in,SUV / Crossover,Huntington,21,32,11743,2000,I4,ONYX_BLACK_MET,TRUE,41.5 in,18.8 gal,Gasoline,65.3 in,28,250,AMBER NAPPA LE,TRUE,40.8286,184.6 in,08-08-20,UNKNOWN,-73.4281,Volvo,5 seats,3,XC60,"250 hp @ 5,500 RPM",0,4.153846154,"258 lb-ft @ 1,500 RPM",A,Automatic,AWD,112.8 in,83.3 in,2021,54215
1GCHSBEA4H1164397,28.6 in,Pickup Truck,Sterling Heights,20,46,48310,2800,I4,White,FALSE,45 in,21 gal,Gasoline,70.4 in,26,181,Gray,FALSE,42.5526,212.7 in,25-07-20,WHITE,-83.0487,Chevrolet,4 seats,75460,Colorado,"308 hp @ 6,800 RPM",768,4,"275 lb-ft @ 4,000 RPM",A,Automatic,4X2,128.3 in,83.9 in,2017,14980
1C4RDJAG7LC356655,38.6 in,SUV / Crossover,Green Brook,18,39,8812,3600,V6,Octane Red Pearlcoat,TRUE,40.3 in,24.6 gal,Gasoline,72.7 in,25,293,Black,TRUE,40.6044,201.2 in,01-08-20,RED,-74.4741,Dodge,7 seats,15,Durango,"293 hp @ 6,400 RPM",0,3.644444444,"260 lb-ft @ 4,000 RPM",A,8-Speed Automatic,AWD,119.8 in,85.5 in,2020,36561
KM8K3CA50LU468489,34.6 in,SUV / Crossover,Stamford,26,214,6902,1600,I4,THUNDER GRAY,TRUE,41.5 in,13.2 gal,Gasoline,61.6 in,29,175,GRAY/BLACK,TRUE,41.0473,164 in,08-02-20,GRAY,-73.5286,Hyundai,5 seats,11,Kona,"175 hp @ 5,500 RPM",0,4.258064516,"195 lb-ft @ 1,500 RPM",A,Automatic,AWD,102.4 in,70.9 in,2020,28990
4T1B11HK3KU255203,38 in,Sedan,Waterford,28,34,48328,2500,I4,Supersonic Red,TRUE,42.1 in,16 gal,Gasoline,56.9 in,39,203,Black,FALSE,42.6507,192.7 in,06-08-20,RED,-83.3682,Toyota,5 seats,27168,Camry,,2877,4.7,,A,8-Speed Automatic,FWD,111.2 in,72.4 in,2019,18989
1N4AL3AP6FN330185,36.1 in,Sedan,Lakewood,27,61,8701,2500,I4,White,FALSE,45 in,18 gal,Gasoline,57.9 in,38,182,Brown (Beige),FALSE,40.0825,191.5 in,10-07-20,WHITE,-74.1737,Nissan,5 seats,75714,Altima,"182 hp @ 6,000 RPM",804,4.916666667,"180 lb-ft @ 4,000 RPM",CVT,Continuously Variable Transmission,FWD,109.3 in,72 in,2015,9999
1FAHP2E85EG171839,38.1 in,Sedan,East Hartford,19,5,6108,3500,V6,Silver,TRUE,41.9 in,19 gal,Gasoline,60.7 in,29,288,None,FALSE,41.7696,202.9 in,04-09-20,SILVER,-72.6545,Ford,5 seats,116476,Taurus,"240 hp @ 5,500 RPM",263,4.377777778,"270 lb-ft @ 1,750 RPM",A,Automatic,FWD,112.9 in,85.7 in,2014,9773
JM3KFBCMXL0840798,39.6 in,SUV / Crossover,Lodi,24,17,7644,2500,I4,Soul Red Crystal Metallic,TRUE,41 in,15.3 gal,Gasoline,66.1 in,30,187,Black,TRUE,40.8775,179.1 in,23-08-20,RED,-74.0758,Mazda,5 seats,0,CX-5,"187 hp @ 6,000 RPM",0,3.8,"186 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,83.3 in,2020,29990
KMHRB8A30LU019648,34.3 in,SUV / Crossover,Stamford,27,283,6902,1600,I4,GREEN APPLE,TRUE,41.3 in,11.9 gal,Gasoline,61.6 in,35,121,Black,TRUE,41.0473,159 in,01-12-19,GREEN,-73.5286,Hyundai,5 seats,11,Venue,"121 hp @ 6,300 RPM",0,4.258064516,"113 lb-ft @ 4,500 RPM",,,FWD,99.2 in,69.7 in,2020,19680
WBAJA7C57JWA72331,36.5 in,Sedan,Bronx,23,20,10466,2000,I4,Black,TRUE,41.4 in,18 gal,Gasoline,58.2 in,33,248,Black,FALSE,40.8847,194.6 in,20-08-20,BLACK,-73.8317,BMW,5 seats,40400,5 Series,"248 hp @ 5,200 RPM",1219,2.8,"258 lb-ft @ 1,500 RPM",A,8-Speed Automatic,AWD,117.1 in,83.7 in,2018,33500
2C4RC1GG7LR143240,39 in,Minivan,East Hartford,19,256,6108,3600,V6,Brilliant Black Crystal Pearlcoat,TRUE,41.1 in,19 gal,Gasoline,69.9 in,28,287,Black,TRUE,41.7696,204.3 in,28-12-19,BLACK,-72.6545,Chrysler,8 seats,21,Pacifica,"287 hp @ 6,400 RPM",0,4.377777778,"262 lb-ft @ 4,000 RPM",A,Automatic,FWD,121.6 in,90.4 in,2020,40479
3KPFK4A75HE034218,35.9 in,Sedan,Bronx,25,20,10466,2000,I4,Aurora Black Pearl,TRUE,42.2 in,13.2 gal,Gasoline,56.3 in,33,147,Black,FALSE,40.8847,179.5 in,20-08-20,BLACK,-73.8317,Kia,5 seats,28993,Forte,"147 hp @ 6,200 RPM",921,2.8,"132 lb-ft @ 4,500 RPM",A,6-Speed Automatic,FWD,106.3 in,70.1 in,2017,12000
KNDJ53AF1L7724866,38.8 in,SUV / Crossover,Bohemia,,173,11716,1600,I4,Cherry Black,TRUE,41.1 in,14.3 gal,Gasoline,63 in,,201,Black,TRUE,40.7589,165.2 in,20-03-20,BLACK,-73.1055,Kia,5 seats,12,Soul,"201 hp @ 6,000 RPM",0,3.647058824,"195 lb-ft @ 1,500 RPM",A,7-Speed Automatic,FWD,102.4 in,70.9 in,2020,26075
1C6HJTAG4ML510604,,Pickup Truck,East Hartford,,5,6108,,,Black Clearcoat,TRUE,,,,,,,Black,TRUE,41.7696,,04-09-20,BLACK,-72.6545,Jeep,,0,Gladiator,,0,4.377777778,,A,Automatic,,,,2021,37098
JTEBU5JRXF5271369,32.9 in,SUV / Crossover,Waterford,,24,48328,4000,V6,Black,TRUE,41.7 in,23 gal,Gasoline,71.5 in,,270,Black/Graphite,FALSE,42.6507,190.7 in,16-08-20,BLACK,-83.3682,Toyota,7 seats,66461,4Runner,"270 hp @ 5,600 RPM",394,4.7,"278 lb-ft @ 4,400 RPM",A,5-Speed Automatic Overdrive,AWD,109.8 in,75.8 in,2015,30690
WDDGF8AB5DA820947,33.4 in,Sedan,Islip Terrace,,32,11752,3500,V6,White,FALSE,41.7 in,17.4 gal,Gasoline,56.9 in,,248,None,FALSE,40.7439,182.3 in,08-08-20,WHITE,-73.1892,Mercedes-Benz,5 seats,69677,C-Class,"248 hp @ 6,500 RPM",1692,4.75,"251 lb-ft @ 3,500 RPM",A,7-Speed Automatic,AWD,108.7 in,79.5 in,2013,13995
SALRU2RV4L2436079,37.6 in,SUV / Crossover,San Juan,,70,922,3000,V6,Carpathian Gray Premium,TRUE,39 in,23.5 gal,Gasoline,73 in,,340,Gray (Ebony/Ebony/Ebony),TRUE,18.4439,195.1 in,01-07-20,GRAY,-66.0785,Land Rover,7 seats,13,Discovery,"340 hp @ 6,500 RPM",0,3,"332 lb-ft @ 3,500 RPM",A,8-Speed Automatic Overdrive,AWD,115 in,87.4 in,2020,69095
1N4AL3AP6JC181507,36.1 in,Sedan,Patchogue,27,361,11772,2500,I4,SILVER,FALSE,45 in,18 gal,Gasoline,57.8 in,38,179,None,FALSE,40.7827,191.9 in,14-09-19,SILVER,-73.0085,Nissan,5 seats,42317,Altima,"179 hp @ 6,000 RPM",1826,4.166666667,"177 lb-ft @ 4,000 RPM",A,Automatic,FWD,109.3 in,72 in,2018,13995
55SWF4KB2GU163337,35.2 in,Sedan,Great Neck,24,242,11021,2000,I4,Black,FALSE,41.7 in,18 gal,Gasoline,56.8 in,31,241,Black,FALSE,40.7774,184.5 in,11-01-20,BLACK,-73.7268,Mercedes-Benz,5 seats,40680,C-Class,"241 hp @ 5,550 RPM",5450,3.346153846,"273 lb-ft @ 1,300 RPM",A,7-Speed Automatic,AWD,111.8 in,79.5 in,2016,16195
2HGFA16806H500904,34.6 in,Sedan,Lakewood,26,20,8701,1800,I4,Gray,FALSE,42.2 in,13 gal,Gasoline,56.5 in,36,140,Silver,FALSE,40.0825,176.7 in,20-08-20,GRAY,-74.1737,Honda,5 seats,125799,Civic,"140 hp @ 6,300 RPM",1094,4.916666667,"128 lb-ft @ 4,300 RPM",A,5-Speed Automatic,FWD,106.3 in,69 in,2006,4500
7JRA22TK7LG049023,35.2 in,Sedan,Huntington,21,202,11743,2000,I4,White,TRUE,42.3 in,15.9 gal,Gasoline,56.6 in,32,316,White (BLOND LEATHERTT),TRUE,40.8286,187.4 in,20-02-20,WHITE,-73.4281,Volvo,5 seats,5,S60,"316 hp @ 5,700 RPM",0,4.153846154,"295 lb-ft @ 2,200 RPM",A,Automatic,AWD,113.1 in,80.3 in,2020,47440
KM8J3CAL5LU191753,38.2 in,SUV / Crossover,Stamford,21,212,6902,2400,I4,MAGNETIC FORCE,TRUE,41.5 in,16.4 gal,Gasoline,65 in,26,181,Gray,TRUE,41.0473,176.4 in,10-02-20,UNKNOWN,-73.5286,Hyundai,5 seats,12,Tucson,"181 hp @ 6,000 RPM",0,4.258064516,"175 lb-ft @ 4,000 RPM",A,Automatic,AWD,105.1 in,72.8 in,2020,29030
KM8J3CA22HU593177,38.2 in,SUV / Crossover,Danbury,24,24,6810,1600,I4,Ruby Wine,TRUE,41.5 in,16.4 gal,Gasoline,65 in,28,175,Brown (Beige),FALSE,41.3787,176.2 in,16-08-20,UNKNOWN,-73.4721,Hyundai,5 seats,28269,Tucson,"175 hp @ 5,500 RPM",322,1,"195 lb-ft @ 1,500 RPM",A,Automatic,AWD,105.1 in,72.8 in,2017,21991
1G6DT5RK0L0116428,37.9 in,Sedan,Bay Shore,21,242,11706,2000,I4,Crystal White Tricoat,TRUE,42.4 in,17.4 gal,Gasoline,57.2 in,31,237,Jet Black With Jet Black Accents,TRUE,40.7333,193.8 in,11-01-20,WHITE,-73.2587,Cadillac,5 seats,,CT5,"335 hp @ 5,600 RPM",0,3.447761194,"405 lb-ft @ 2,400 RPM",A,Automatic,AWD,116 in,80.3 in,2020,45817
1HGCM56317A083055,36.8 in,Sedan,Springfield,21,28,1109,2400,I4,Black,FALSE,42.6 in,17.1 gal,Gasoline,57.2 in,31,166,White (Ivory),FALSE,42.1259,191.1 in,12-08-20,BLACK,-72.5337,Honda,5 seats,166719,Accord,"166 hp @ 5,800 RPM",1023,4.115384615,"160 lb-ft @ 4,000 RPM",A,Automatic,FWD,107.9 in,71.6 in,2007,4500
2T1BURHE8GC516060,41.4 in,Sedan,Wallingford,29,4,6492,1800,I4,Brown Sugar Metallic,FALSE,42.3 in,13.2 gal,Gasoline,57.3 in,38,132,None,FALSE,41.4772,183.1 in,05-09-20,BROWN,-72.8124,Toyota,5 seats,90038,Corolla,"132 hp @ 6,000 RPM",743,4.545454545,"128 lb-ft @ 4,400 RPM",A,Automatic,FWD,106.3 in,69.9 in,2016,12680
JM1DKFC77J1302677,35 in,SUV / Crossover,Lodi,27,19,7644,2000,I4,Snowflake White Pearl Mica,TRUE,41.7 in,11.9 gal,Gasoline,60.9 in,32,146,Black,FALSE,40.8775,168.3 in,21-08-20,WHITE,-74.0758,Mazda,5 seats,36180,CX-3,"146 hp @ 6,000 RPM",1075,3.8,"146 lb-ft @ 2,800 RPM",A,Automatic,AWD,101.2 in,69.6 in,2018,19300
KM8K2CAA0MU609854,34.6 in,SUV / Crossover,Stamford,25,31,6902,2000,I4,THUNDER GRAY,TRUE,41.5 in,13.2 gal,Gasoline,61.6 in,30,147,GRAY/BLACK,TRUE,41.0473,164 in,09-08-20,GRAY,-73.5286,Hyundai,5 seats,5,Kona,"147 hp @ 6,200 RPM",0,4.258064516,"132 lb-ft @ 4,500 RPM",A,Automatic,AWD,102.4 in,70.9 in,2021,25130
3N1AB7AP9JY276352,37.4 in,Sedan,Wallingford,,61,6492,1800,,Fresh Powder,FALSE,42.5 in,13.2 gal,,58.9 in,,130,Black (Charcoal),FALSE,41.4772,182.1 in,10-07-20,UNKNOWN,-72.8124,Nissan,5 seats,53519,Sentra,"130 hp @ 6,000 RPM",906,4.545454545,"125 lb-ft @ 3,600 RPM",A,Automatic,FWD,106.3 in,69.3 in,2018,12660
5XYP6DHC2MG112947,42.4 in,SUV / Crossover,Bohemia,19,6,11716,3800,V6,White,TRUE,41.4 in,18.8 gal,Gasoline,69.3 in,24,291,None,TRUE,40.7589,196.9 in,03-09-20,WHITE,-73.1055,Kia,7 seats,19,Telluride,"291 hp @ 6,000 RPM",0,3.647058824,"262 lb-ft @ 5,200 RPM",A,8-Speed Automatic,AWD,114.2 in,78.3 in,2021,38265
1G6DT5RK8L0140783,37.9 in,Sedan,Bay Shore,21,54,11706,2000,I4,Wave Metallic,TRUE,42.4 in,17.4 gal,Gasoline,57.2 in,31,237,Jet Black With Jet Black Accents,TRUE,40.7333,193.8 in,17-07-20,UNKNOWN,-73.2587,Cadillac,5 seats,,CT5,"335 hp @ 5,600 RPM",0,3.447761194,"405 lb-ft @ 2,400 RPM",A,Automatic,AWD,116 in,80.3 in,2020,47104
3GNAXHEV6LS680672,39.9 in,SUV / Crossover,Bay Shore,,70,11706,1500,I4,Summit White,TRUE,40.9 in,14.9 gal,Gasoline,65.4 in,,170,Medium Ash Gray,TRUE,40.7333,183.1 in,01-07-20,WHITE,-73.2587,Chevrolet,5 seats,,Equinox,"170 hp @ 5,600 RPM",0,3.447761194,"203 lb-ft @ 2,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,72.6 in,2020,25401
YV4102PKXM1671762,37 in,SUV / Crossover,Huntington,20,6,11743,2000,I4,INYX BLACK META,TRUE,40.9 in,18.8 gal,Gasoline,69.9 in,28,250,Black (CHARCOAL LEATH),TRUE,40.8286,195 in,03-09-20,BLACK,-73.4281,Volvo,7 seats,15,XC90,"250 hp @ 5,500 RPM",0,4.153846154,"258 lb-ft @ 1,500 RPM",A,Automatic,AWD,117.5 in,84.3 in,2021,56575
2HGFA16846H520332,34.6 in,Sedan,Springfield,26,8,1109,1800,I4,Blue,FALSE,42.2 in,13 gal,Gasoline,56.5 in,36,140,Gray,FALSE,42.1259,176.7 in,01-09-20,BLUE,-72.5337,Honda,5 seats,174114,Civic,"140 hp @ 6,300 RPM",766,4.115384615,"128 lb-ft @ 4,300 RPM",A,Automatic,FWD,106.3 in,69 in,2006,3900
KM8J3CAL0LU210337,38.2 in,SUV / Crossover,Stamford,21,93,6902,2400,I4,BLACK NOIR PEARL,TRUE,41.5 in,16.4 gal,Gasoline,65 in,26,181,Black,TRUE,41.0473,176.4 in,08-06-20,BLACK,-73.5286,Hyundai,5 seats,5,Tucson,"181 hp @ 6,000 RPM",0,4.258064516,"175 lb-ft @ 4,000 RPM",A,Automatic,AWD,105.1 in,72.8 in,2020,31350
JM3KFBCL8H0192523,39.6 in,SUV / Crossover,Lodi,23,7,7644,2500,I4,Sonic Silver Metallic,TRUE,41 in,15.3 gal,Gasoline,66.1 in,29,187,Black,FALSE,40.8775,179.1 in,02-09-20,SILVER,-74.0758,Mazda,5 seats,19258,CX-5,"187 hp @ 6,000 RPM",1247,3.8,"185 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,72.5 in,2017,21300
19UUB3F7XFA008001,34.5 in,Sedan,Green Brook,,7,8812,3500,V6,Bellanova White Pearl,TRUE,42.6 in,17.2 gal,Gasoline,57 in,,290,Black (Ebony),FALSE,40.6044,190.3 in,02-09-20,WHITE,-74.4741,Acura,5 seats,64987,TLX,"290 hp @ 6,200 RPM",339,3.644444444,"267 lb-ft @ 4,500 RPM",A,9-Speed Automatic,AWD,109.3 in,73 in,2015,18988
WBA5B3C56ED533251,36.1 in,Sedan,Woodbury,20,81,11797,3000,I6,Callisto Gray Metallic,FALSE,41.4 in,18.5 gal,Gasoline,57.6 in,29,300,Amaro Brown,FALSE,40.8168,193.1 in,20-06-20,GRAY,-73.4643,BMW,5 seats,112336,5 Series,"300 hp @ 5,800 RPM",1214,2.963636364,"300 lb-ft @ 1,300 RPM",A,Automatic,AWD,116.9 in,82.8 in,2014,13445
